age,income,loan_amount,loan_term_months,credit_score,num_open_accounts,num_derogatory_marks,delinquencies_2y,debt_to_income,employment_length_years,home_ownership,default
29,104900.0,32100.0,24,763.0,4,0,0,30.6,21,MORTGAGE,0
58,83600.0,13100.0,36,749.0,6,0,0,15.7,27,MORTGAGE,0
68,52600.0,9800.0,36,773.0,1,0,1,18.6,3,RENT,0
68,96800.0,24500.0,24,647.0,1,0,1,25.3,18,RENT,0
31,45200.0,5100.0,24,717.0,0,0,0,11.3,5,MORTGAGE,0
67,112000.0,13600.0,36,674.0,4,0,0,12.1,2,OWN,1
69,73300.0,8700.0,36,670.0,3,0,0,11.9,15,OWN,0
38,70500.0,20700.0,36,574.0,3,0,0,29.4,5,OWN,0
56,71400.0,14900.0,48,600.0,2,0,0,20.9,17,MORTGAGE,0
23,67700.0,28200.0,36,631.0,2,0,0,41.7,14,MORTGAGE,0
49,97900.0,11900.0,48,687.0,3,0,0,12.2,9,RENT,1
20,30000.0,16200.0,60,659.0,2,0,0,54.0,9,OWN,0
39,31200.0,1000.0,24,715.0,2,0,0,3.2,26,MORTGAGE,0
50,98200.0,23100.0,60,716.0,3,0,0,23.5,23,MORTGAGE,1
74,76600.0,22900.0,36,694.0,3,0,0,29.9,2,OTHER,0
42,46800.0,3200.0,48,698.0,5,0,1,6.8,3,MORTGAGE,1
51,74000.0,19000.0,48,597.0,4,0,1,25.7,20,MORTGAGE,0
59,30100.0,33900.0,60,745.0,1,0,0,112.6,26,MORTGAGE,0
25,80600.0,28300.0,36,646.0,3,0,0,35.1,16,MORTGAGE,0
66,41800.0,19100.0,36,719.0,6,0,0,45.7,0,MORTGAGE,0
60,52300.0,17600.0,24,706.0,2,0,1,33.7,3,MORTGAGE,0
53,48600.0,16600.0,60,719.0,2,0,0,34.2,21,RENT,0
58,56000.0,10700.0,60,713.0,1,0,0,19.1,25,OWN,0
45,89900.0,30300.0,36,700.0,3,0,0,33.7,28,OWN,0
30,98100.0,8500.0,24,580.0,1,0,0,8.7,23,RENT,0
36,12500.0,30400.0,12,608.0,3,0,0,243.2,28,MORTGAGE,0
51,58600.0,31800.0,36,615.0,1,1,1,54.3,2,RENT,1
61,26100.0,15000.0,48,664.0,2,0,0,57.5,1,MORTGAGE,0
53,28800.0,11400.0,36,677.0,6,0,0,39.6,2,RENT,0
71,83800.0,23700.0,60,624.0,5,0,0,28.3,12,OWN,0
72,57000.0,11700.0,36,639.0,3,0,0,20.5,6,OWN,0
41,75300.0,17500.0,12,663.0,2,0,1,23.2,24,OTHER,0
21,59200.0,1000.0,48,644.0,3,0,0,1.7,28,MORTGAGE,0
26,48800.0,18600.0,36,631.0,2,0,0,38.1,8,OWN,0
48,83200.0,1000.0,48,620.0,2,0,0,1.2,5,RENT,1
70,56800.0,12800.0,60,619.0,2,0,1,22.5,22,MORTGAGE,0
40,58300.0,9400.0,48,615.0,4,0,0,16.1,13,MORTGAGE,0
67,52400.0,33000.0,48,675.0,2,0,0,63.0,13,RENT,0
20,70200.0,18100.0,60,608.0,2,0,0,25.8,23,OWN,0
72,65500.0,14900.0,12,621.0,0,0,0,22.7,19,OWN,0
41,55300.0,6000.0,60,695.0,4,0,0,10.8,20,RENT,0
31,71000.0,2700.0,48,804.0,4,0,0,3.8,18,OWN,0
35,85900.0,23900.0,24,700.0,2,0,1,27.8,12,MORTGAGE,0
29,31500.0,1000.0,36,682.0,3,0,0,3.2,20,OTHER,0
34,63800.0,40100.0,60,577.0,1,0,0,62.9,11,MORTGAGE,1
74,41600.0,36000.0,12,651.0,3,1,1,86.5,9,OWN,0
57,36500.0,40000.0,60,691.0,1,0,0,109.6,22,MORTGAGE,0
42,61800.0,24200.0,48,578.0,3,1,0,39.2,6,MORTGAGE,0
21,54800.0,1100.0,36,766.0,1,0,0,2.0,18,OWN,0
18,31600.0,6500.0,36,732.0,5,0,1,20.6,21,RENT,0
37,47100.0,12400.0,36,621.0,6,0,0,26.3,0,MORTGAGE,0
54,75900.0,17200.0,36,676.0,2,0,0,22.7,7,RENT,0
25,107000.0,4000.0,48,658.0,1,0,0,3.7,9,MORTGAGE,0
38,86500.0,1000.0,60,733.0,2,0,0,1.2,29,OWN,0
33,13800.0,31400.0,36,649.0,1,0,2,227.5,17,RENT,1
24,88300.0,18900.0,60,697.0,4,0,0,21.4,6,OTHER,0
35,70800.0,15600.0,48,678.0,2,0,1,22.0,19,MORTGAGE,0
31,114600.0,16700.0,60,749.0,5,0,0,14.6,2,RENT,0
45,49400.0,12300.0,48,633.0,4,0,0,24.9,22,MORTGAGE,0
25,54800.0,14000.0,48,837.0,1,0,0,25.5,11,OWN,0
63,31300.0,7000.0,60,700.0,3,0,1,22.4,23,MORTGAGE,0
50,95900.0,14900.0,24,715.0,0,0,1,15.5,20,OWN,0
42,41100.0,16100.0,60,619.0,1,1,0,39.2,7,OWN,0
58,81800.0,13500.0,48,549.0,2,0,0,16.5,16,RENT,0
65,54000.0,5900.0,48,611.0,2,0,0,10.9,8,RENT,0
46,104500.0,13900.0,48,600.0,4,0,0,13.3,25,OTHER,1
46,43900.0,1000.0,12,643.0,2,0,1,2.3,13,RENT,0
41,64100.0,18400.0,48,713.0,2,1,0,28.7,4,MORTGAGE,0
34,66300.0,1000.0,48,701.0,0,0,0,1.5,24,OWN,1
38,77500.0,32800.0,36,727.0,1,0,1,42.3,19,RENT,0
70,24500.0,17700.0,48,653.0,2,0,0,72.2,11,OWN,0
21,88500.0,18100.0,36,688.0,4,0,0,20.5,23,MORTGAGE,0
48,45500.0,1000.0,24,645.0,1,0,0,2.2,4,OWN,0
45,77500.0,9300.0,60,634.0,2,0,0,12.0,2,RENT,0
40,82800.0,14300.0,24,589.0,1,0,1,17.3,6,RENT,0
45,92600.0,23400.0,36,644.0,3,0,2,25.3,12,OWN,0
42,52600.0,16500.0,36,689.0,1,0,0,31.4,24,RENT,0
37,49000.0,19300.0,60,772.0,5,0,0,39.4,22,OWN,0
71,70100.0,17000.0,60,610.0,4,0,0,24.3,13,RENT,0
51,52500.0,7800.0,36,747.0,1,0,1,14.9,18,OWN,0
53,70000.0,3700.0,36,791.0,1,1,2,5.3,0,OWN,0
74,63500.0,11700.0,24,622.0,4,0,0,18.4,20,MORTGAGE,0
31,73000.0,15200.0,24,662.0,2,0,1,20.8,1,MORTGAGE,0
68,103000.0,24700.0,24,824.0,3,0,0,24.0,11,OWN,0
65,93000.0,16900.0,36,795.0,5,0,1,18.2,0,MORTGAGE,0
34,91700.0,1000.0,36,814.0,4,0,0,1.1,29,MORTGAGE,0
61,125200.0,28400.0,48,770.0,1,0,0,22.7,23,RENT,0
34,46900.0,32600.0,36,723.0,1,0,0,69.5,11,MORTGAGE,0
59,91400.0,22600.0,36,627.0,2,0,0,24.7,7,RENT,0
20,49400.0,15000.0,48,678.0,2,0,0,30.4,12,MORTGAGE,0
74,10100.0,7100.0,24,688.0,6,0,0,70.3,13,MORTGAGE,0
37,67300.0,23300.0,60,620.0,4,0,0,34.6,2,RENT,1
38,88600.0,14600.0,60,626.0,1,0,1,16.5,15,OTHER,0
38,21400.0,9300.0,60,669.0,4,0,0,43.5,25,RENT,0
67,14200.0,31200.0,36,692.0,1,0,0,219.7,7,RENT,0
37,87800.0,11900.0,60,842.0,3,0,1,13.6,27,MORTGAGE,0
68,25600.0,1000.0,12,794.0,2,0,0,3.9,4,MORTGAGE,1
18,46500.0,10300.0,48,719.0,4,0,1,22.2,29,MORTGAGE,0
53,76500.0,25400.0,60,653.0,3,0,0,33.2,18,RENT,0
70,67000.0,30200.0,60,594.0,2,0,2,45.1,13,MORTGAGE,0
44,86900.0,17200.0,24,708.0,2,1,1,19.8,1,RENT,0
52,34500.0,24400.0,60,656.0,3,0,0,70.7,23,OWN,0
42,94700.0,18600.0,60,547.0,3,0,0,19.6,3,MORTGAGE,0
35,96200.0,15800.0,36,623.0,0,0,0,16.4,22,MORTGAGE,1
29,47400.0,6500.0,48,543.0,3,0,0,13.7,11,OWN,0
74,91000.0,11400.0,60,637.0,0,1,0,12.5,29,MORTGAGE,0
23,98600.0,18200.0,60,582.0,2,1,0,18.5,9,OWN,0
28,26300.0,13600.0,48,696.0,2,1,0,51.7,27,MORTGAGE,0
33,67500.0,27600.0,48,607.0,5,0,0,40.9,29,MORTGAGE,0
21,95100.0,1600.0,36,716.0,3,0,0,1.7,26,MORTGAGE,0
32,47700.0,4900.0,60,636.0,0,0,0,10.3,25,OWN,0
28,86900.0,8100.0,48,798.0,3,0,0,9.3,4,OWN,0
20,53100.0,18400.0,12,808.0,2,0,0,34.7,2,RENT,0
55,89700.0,18600.0,36,671.0,2,0,0,20.7,6,MORTGAGE,0
70,50000.0,1800.0,60,634.0,2,0,0,3.6,25,RENT,0
38,38100.0,23300.0,48,681.0,4,0,0,61.2,2,MORTGAGE,0
33,59200.0,16300.0,48,794.0,1,1,0,27.5,6,MORTGAGE,0
19,64200.0,22600.0,60,629.0,2,0,0,35.2,22,RENT,0
71,8000.0,20500.0,60,686.0,2,0,1,256.2,6,MORTGAGE,0
43,64400.0,10700.0,24,706.0,2,1,1,16.6,29,MORTGAGE,0
33,93300.0,18800.0,36,759.0,2,0,1,20.2,26,MORTGAGE,0
47,38500.0,41000.0,48,789.0,6,1,1,106.5,17,OWN,0
69,9800.0,7000.0,60,716.0,4,1,0,71.4,15,OWN,0
62,62100.0,7300.0,48,699.0,5,0,0,11.8,8,RENT,0
20,71800.0,15700.0,60,658.0,1,0,0,21.9,3,RENT,0
46,84100.0,14000.0,48,670.0,4,0,0,16.6,26,MORTGAGE,0
60,112700.0,20800.0,36,677.0,4,0,0,18.5,0,MORTGAGE,0
22,64200.0,6300.0,48,675.0,2,0,1,9.8,10,OWN,0
36,78700.0,1000.0,60,668.0,3,0,1,1.3,18,MORTGAGE,0
68,40400.0,15700.0,48,648.0,4,1,1,38.9,6,OWN,0
54,97300.0,9700.0,12,796.0,3,0,0,10.0,1,MORTGAGE,0
68,76000.0,13000.0,24,725.0,3,0,1,17.1,25,OWN,0
40,36700.0,9900.0,36,677.0,3,0,1,27.0,23,RENT,0
66,74000.0,8900.0,36,692.0,5,1,0,12.0,11,RENT,0
45,69300.0,20000.0,60,656.0,4,0,0,28.9,13,MORTGAGE,0
67,52200.0,18800.0,36,610.0,2,0,0,36.0,11,MORTGAGE,0
59,47800.0,15000.0,36,608.0,3,1,0,31.4,14,MORTGAGE,0
45,50000.0,20900.0,36,718.0,5,0,1,41.8,6,RENT,0
29,30800.0,11200.0,24,768.0,3,0,0,36.4,23,MORTGAGE,0
31,63700.0,16400.0,36,660.0,1,0,0,25.7,1,RENT,0
25,64000.0,12700.0,48,733.0,5,0,0,19.8,20,RENT,0
29,48100.0,1000.0,36,668.0,3,0,1,2.1,27,MORTGAGE,0
38,54800.0,1000.0,36,740.0,5,1,0,1.8,4,OWN,0
21,76000.0,19500.0,24,724.0,2,0,0,25.7,17,MORTGAGE,0
37,64300.0,4000.0,48,843.0,3,0,0,6.2,6,RENT,0
27,57600.0,26900.0,24,666.0,5,0,0,46.7,1,RENT,0
46,70500.0,10600.0,36,750.0,4,0,0,15.0,4,MORTGAGE,0
21,8000.0,31200.0,36,756.0,1,0,0,390.0,28,RENT,0
65,111800.0,1000.0,36,576.0,2,0,0,0.9,6,RENT,0
71,44300.0,11300.0,60,650.0,4,0,0,25.5,21,MORTGAGE,0
38,73800.0,14700.0,48,763.0,3,0,0,19.9,20,OWN,0
53,114300.0,14600.0,36,668.0,2,0,1,12.8,29,MORTGAGE,0
69,45800.0,25000.0,48,658.0,7,0,1,54.6,9,MORTGAGE,0
71,74800.0,22400.0,36,720.0,4,0,0,29.9,24,OWN,0
32,87300.0,37400.0,60,633.0,2,0,1,42.8,10,RENT,0
54,45300.0,1000.0,36,781.0,3,0,0,2.2,28,RENT,0
52,32700.0,16600.0,36,704.0,2,0,1,50.8,10,RENT,0
26,35600.0,20700.0,60,781.0,3,0,1,58.1,10,OWN,0
20,31500.0,23100.0,24,687.0,4,1,1,73.3,12,MORTGAGE,0
28,86100.0,7000.0,60,650.0,2,0,0,8.1,0,MORTGAGE,0
53,67900.0,10300.0,60,729.0,3,0,0,15.2,17,OWN,0
21,34900.0,23300.0,48,683.0,5,0,1,66.8,24,MORTGAGE,1
56,76100.0,32100.0,36,666.0,3,0,1,42.2,26,OWN,0
34,59700.0,1000.0,60,534.0,5,0,0,1.7,4,RENT,0
37,40700.0,12500.0,48,798.0,5,0,0,30.7,8,MORTGAGE,0
23,53700.0,17600.0,60,818.0,4,0,0,32.8,2,MORTGAGE,0
59,75200.0,17000.0,48,520.0,1,0,1,22.6,1,RENT,0
64,63100.0,17100.0,48,597.0,2,1,1,27.1,3,MORTGAGE,0
72,27500.0,4600.0,24,736.0,6,0,0,16.7,3,MORTGAGE,0
35,38800.0,18000.0,60,786.0,3,1,0,46.4,9,RENT,0
71,30800.0,7500.0,60,729.0,4,0,0,24.4,19,RENT,1
27,74500.0,11600.0,60,740.0,1,0,0,15.6,3,MORTGAGE,0
53,61600.0,11500.0,36,749.0,1,0,0,18.7,3,MORTGAGE,0
38,64700.0,11200.0,36,647.0,2,0,0,17.3,11,OTHER,0
74,72800.0,11900.0,36,614.0,3,0,0,16.3,4,RENT,1
51,86700.0,23900.0,36,720.0,5,0,0,27.6,11,MORTGAGE,0
43,34700.0,15800.0,12,546.0,3,0,0,45.5,19,RENT,0
43,45200.0,23300.0,48,698.0,3,0,0,51.5,2,MORTGAGE,0
74,50600.0,27600.0,24,657.0,6,0,0,54.5,3,OTHER,0
22,64700.0,8700.0,36,678.0,3,0,0,13.4,16,MORTGAGE,0
25,81900.0,2600.0,36,719.0,1,1,0,3.2,7,MORTGAGE,0
30,65300.0,23800.0,36,606.0,5,0,0,36.4,7,MORTGAGE,0
22,79400.0,9800.0,60,677.0,1,1,1,12.3,29,OWN,0
18,56800.0,1000.0,60,495.0,0,0,0,1.8,6,RENT,0
61,85800.0,6200.0,48,692.0,4,1,0,7.2,9,OWN,1
18,58200.0,30500.0,60,745.0,5,0,0,52.4,25,OWN,0
56,63200.0,9600.0,36,693.0,3,1,0,15.2,15,MORTGAGE,0
42,18800.0,20700.0,36,679.0,5,0,0,110.1,26,MORTGAGE,0
18,36500.0,8400.0,60,627.0,4,0,1,23.0,8,OTHER,0
58,82100.0,4300.0,36,715.0,3,1,1,5.2,14,MORTGAGE,0
34,74000.0,25700.0,36,616.0,1,0,0,34.7,26,OWN,0
29,64300.0,30700.0,60,731.0,7,0,0,47.7,7,MORTGAGE,0
74,69500.0,24300.0,36,696.0,1,0,0,35.0,19,RENT,0
47,72800.0,25100.0,36,594.0,2,0,0,34.5,8,OWN,0
24,33100.0,24400.0,24,696.0,2,0,0,73.7,14,MORTGAGE,1
32,32400.0,7800.0,36,640.0,2,0,2,24.1,7,RENT,1
65,68500.0,23000.0,48,649.0,0,0,0,33.6,0,OWN,0
49,69700.0,9500.0,48,730.0,2,0,0,13.6,22,MORTGAGE,0
43,31300.0,8600.0,60,754.0,2,0,0,27.5,15,OWN,0
44,102400.0,14200.0,24,691.0,3,1,0,13.9,23,OTHER,1
57,70500.0,18700.0,60,701.0,2,0,1,26.5,10,MORTGAGE,0
47,80900.0,10900.0,48,675.0,4,0,0,13.5,0,MORTGAGE,0
67,53500.0,9300.0,36,696.0,9,0,0,17.4,12,RENT,0
66,71900.0,17400.0,60,695.0,3,0,0,24.2,16,MORTGAGE,0
40,42100.0,21900.0,36,610.0,1,0,0,52.0,10,RENT,0
27,61400.0,39100.0,60,704.0,0,0,0,63.7,14,MORTGAGE,0
52,103100.0,23400.0,36,690.0,3,0,1,22.7,10,OTHER,0
42,37100.0,16200.0,36,686.0,4,0,1,43.7,28,RENT,0
38,47000.0,26100.0,24,729.0,3,0,0,55.5,23,MORTGAGE,0
38,99200.0,1000.0,36,811.0,2,0,1,1.0,10,MORTGAGE,0
30,87200.0,3000.0,36,681.0,3,0,1,3.4,27,MORTGAGE,0
22,40100.0,12600.0,60,713.0,7,0,0,31.4,13,OWN,0
33,54400.0,2400.0,36,641.0,5,0,0,4.4,7,RENT,0
45,29400.0,10000.0,36,546.0,2,0,0,34.0,16,RENT,0
63,87100.0,20300.0,60,761.0,4,2,1,23.3,9,RENT,0
32,55400.0,8900.0,48,662.0,3,0,0,16.1,26,OWN,1
27,85300.0,26700.0,36,702.0,5,0,0,31.3,11,RENT,0
25,65600.0,31400.0,36,543.0,2,0,0,47.9,29,MORTGAGE,0
66,102700.0,1000.0,36,611.0,3,0,0,1.0,0,MORTGAGE,0
48,79500.0,20800.0,36,680.0,4,0,0,26.2,21,MORTGAGE,0
47,53200.0,3100.0,36,645.0,1,1,1,5.8,5,MORTGAGE,0
39,53600.0,25700.0,60,689.0,2,0,0,47.9,6,OWN,0
47,65800.0,10400.0,60,717.0,9,0,0,15.8,26,RENT,0
27,39400.0,9700.0,36,740.0,5,0,0,24.6,15,MORTGAGE,0
23,103700.0,19600.0,36,661.0,5,0,0,18.9,2,RENT,0
26,101600.0,18800.0,36,737.0,1,0,2,18.5,17,MORTGAGE,0
30,62600.0,10500.0,36,620.0,2,0,0,16.8,4,MORTGAGE,0
62,16100.0,1000.0,48,589.0,0,0,3,6.2,10,MORTGAGE,0
40,37100.0,20500.0,60,671.0,2,0,0,55.3,6,OWN,1
65,26300.0,16500.0,36,613.0,4,0,1,62.7,23,MORTGAGE,0
29,35000.0,31300.0,36,698.0,5,0,0,89.4,3,MORTGAGE,0
47,46400.0,4400.0,24,729.0,2,0,0,9.5,13,MORTGAGE,0
54,50100.0,29600.0,36,850.0,1,0,0,59.1,22,MORTGAGE,0
48,88200.0,23900.0,48,698.0,5,0,0,27.1,9,RENT,0
21,93300.0,19900.0,24,671.0,0,0,0,21.3,8,MORTGAGE,1
28,39800.0,17800.0,36,635.0,2,0,0,44.7,18,RENT,0
72,46700.0,6400.0,48,686.0,4,0,0,13.7,29,MORTGAGE,0
24,78300.0,16400.0,48,635.0,2,0,0,20.9,20,RENT,0
72,86000.0,2300.0,36,558.0,2,0,0,2.7,11,OWN,0
23,59500.0,33200.0,36,676.0,6,2,0,55.8,11,OWN,0
64,49700.0,16200.0,36,644.0,5,0,0,32.6,24,RENT,0
23,43700.0,20800.0,60,707.0,3,0,0,47.6,27,OWN,0
29,57700.0,20300.0,36,617.0,4,0,0,35.2,4,MORTGAGE,0
71,8000.0,15100.0,36,725.0,6,1,0,188.8,14,OWN,0
25,80000.0,21200.0,48,661.0,5,1,0,26.5,25,OWN,1
36,102500.0,7700.0,12,675.0,3,1,0,7.5,25,RENT,0
31,68800.0,1000.0,24,669.0,2,0,1,1.5,3,OWN,0
32,72600.0,30000.0,60,850.0,2,0,0,41.3,2,MORTGAGE,0
72,62100.0,7900.0,48,697.0,2,0,0,12.7,21,RENT,0
35,43600.0,12100.0,60,557.0,4,0,0,27.8,29,MORTGAGE,0
70,9800.0,7600.0,36,652.0,6,0,0,77.6,14,MORTGAGE,0
34,79600.0,18900.0,36,563.0,6,0,0,23.7,13,RENT,0
47,17500.0,10500.0,36,621.0,0,0,0,60.0,3,OTHER,0
58,82000.0,9600.0,24,668.0,1,0,0,11.7,18,OWN,0
43,40500.0,6000.0,36,771.0,3,1,1,14.8,0,MORTGAGE,0
27,80000.0,4500.0,48,620.0,1,0,0,5.6,3,RENT,0
22,22700.0,15800.0,48,648.0,3,0,1,69.6,7,MORTGAGE,0
39,62300.0,11100.0,48,695.0,6,0,0,17.8,18,RENT,0
43,21800.0,17500.0,24,585.0,2,0,1,80.3,8,OWN,0
74,29200.0,5000.0,36,764.0,4,0,1,17.1,2,RENT,0
74,81200.0,6500.0,36,686.0,3,0,0,8.0,18,OWN,0
25,50000.0,19200.0,24,689.0,4,1,0,38.4,1,OWN,0
38,79600.0,13100.0,36,657.0,4,0,0,16.5,8,MORTGAGE,0
73,66200.0,31300.0,48,637.0,3,0,1,47.3,18,OWN,0
26,77600.0,22400.0,60,687.0,5,0,0,28.9,20,RENT,0
33,93600.0,7300.0,60,739.0,1,2,0,7.8,2,OTHER,0
52,8000.0,24100.0,48,664.0,3,0,1,301.2,3,MORTGAGE,0
35,82700.0,23400.0,60,741.0,4,0,0,28.3,21,MORTGAGE,0
74,87900.0,35200.0,36,726.0,3,0,0,40.0,18,MORTGAGE,0
36,28500.0,3900.0,60,657.0,2,0,0,13.7,22,MORTGAGE,0
60,48300.0,20300.0,48,713.0,0,0,0,42.0,6,MORTGAGE,0
18,66400.0,31800.0,36,721.0,3,0,0,47.9,23,MORTGAGE,0
36,34100.0,20100.0,60,702.0,3,0,2,58.9,19,RENT,0
24,68100.0,13000.0,36,577.0,3,0,0,19.1,9,MORTGAGE,0
50,21200.0,1000.0,48,681.0,2,0,0,4.7,23,OWN,0
70,31200.0,24600.0,36,639.0,4,0,0,78.8,22,RENT,0
56,77200.0,19300.0,36,676.0,3,1,0,25.0,15,MORTGAGE,1
63,67000.0,2700.0,36,707.0,1,0,2,4.0,12,OWN,0
18,67000.0,23300.0,48,746.0,2,0,0,34.8,5,OWN,0
51,32700.0,27400.0,60,648.0,2,0,1,83.8,14,RENT,0
43,67800.0,1000.0,48,608.0,0,0,0,1.5,18,MORTGAGE,0
63,65500.0,22000.0,24,625.0,2,1,0,33.6,16,MORTGAGE,0
67,52600.0,11200.0,12,655.0,2,0,0,21.3,13,MORTGAGE,0
74,70400.0,21800.0,36,628.0,0,0,0,31.0,4,RENT,0
36,123200.0,13900.0,60,769.0,1,0,0,11.3,29,MORTGAGE,0
29,42700.0,1000.0,24,672.0,3,0,0,2.3,13,MORTGAGE,0
59,40800.0,22000.0,48,731.0,2,1,1,53.9,19,OWN,1
61,78700.0,13100.0,48,600.0,2,1,0,16.6,12,OTHER,0
30,13900.0,25800.0,36,608.0,1,0,0,185.6,8,MORTGAGE,0
57,80400.0,17700.0,24,714.0,1,0,0,22.0,21,RENT,0
33,50400.0,19500.0,60,610.0,1,1,1,38.7,10,MORTGAGE,0
65,40500.0,16100.0,60,752.0,2,1,0,39.8,5,MORTGAGE,0
41,98800.0,15700.0,36,649.0,5,0,1,15.9,12,OWN,0
70,55700.0,20800.0,60,671.0,1,0,0,37.3,26,MORTGAGE,0
65,70600.0,15200.0,24,587.0,0,0,1,21.5,18,MORTGAGE,1
26,43800.0,25100.0,48,575.0,5,0,0,57.3,18,MORTGAGE,0
68,117300.0,13900.0,48,752.0,5,0,0,11.8,29,MORTGAGE,0
26,52200.0,35600.0,48,706.0,4,0,1,68.2,8,MORTGAGE,0
53,35400.0,20700.0,36,684.0,2,1,0,58.5,1,MORTGAGE,0
60,53900.0,25900.0,24,664.0,3,0,1,48.1,24,MORTGAGE,0
66,55400.0,14100.0,60,505.0,1,0,1,25.5,24,MORTGAGE,1
62,56300.0,7800.0,60,823.0,2,1,0,13.9,21,MORTGAGE,0
54,8000.0,2300.0,36,644.0,0,0,0,28.7,19,RENT,0
74,86300.0,1000.0,12,622.0,1,0,1,1.2,14,OWN,0
57,41900.0,29400.0,60,513.0,7,0,0,70.2,29,MORTGAGE,1
57,107000.0,6700.0,36,669.0,4,1,0,6.3,19,RENT,0
24,24200.0,23100.0,48,749.0,4,0,0,95.5,15,MORTGAGE,0
53,124300.0,12700.0,36,546.0,3,0,0,10.2,26,OTHER,0
63,107200.0,27500.0,60,569.0,6,0,1,25.7,14,RENT,0
64,59400.0,30800.0,36,703.0,3,0,0,51.9,26,RENT,0
48,82800.0,19200.0,60,698.0,3,0,1,23.2,8,MORTGAGE,0
30,67500.0,2900.0,36,704.0,0,0,0,4.3,24,RENT,0
67,77500.0,23000.0,12,666.0,4,0,0,29.7,16,MORTGAGE,0
54,95700.0,20100.0,36,682.0,3,0,1,21.0,28,RENT,0
22,69300.0,10500.0,48,638.0,3,0,0,15.2,21,MORTGAGE,0
58,95800.0,27100.0,36,591.0,3,0,0,28.3,24,MORTGAGE,0
66,51700.0,15800.0,60,642.0,2,0,1,30.6,13,OWN,0
47,44100.0,23000.0,48,640.0,2,0,1,52.2,20,OTHER,0
47,17500.0,16000.0,60,598.0,5,0,0,91.4,0,MORTGAGE,0
38,69400.0,1000.0,48,619.0,2,0,0,1.4,14,MORTGAGE,0
41,60700.0,17300.0,36,660.0,1,0,1,28.5,18,MORTGAGE,0
58,42700.0,11200.0,48,714.0,1,0,0,26.2,26,MORTGAGE,0
53,91800.0,22200.0,60,658.0,2,0,0,24.2,15,MORTGAGE,0
20,71700.0,28500.0,36,777.0,3,1,0,39.7,17,MORTGAGE,0
52,62100.0,6000.0,36,731.0,1,1,0,9.7,12,RENT,0
29,62700.0,16700.0,48,698.0,2,0,0,26.6,15,RENT,0
19,73600.0,17900.0,48,691.0,1,0,0,24.3,0,RENT,0
24,67900.0,8500.0,12,629.0,0,0,0,12.5,6,OWN,0
21,47700.0,15200.0,12,639.0,3,0,0,31.9,18,MORTGAGE,1
40,44000.0,12800.0,60,625.0,6,0,0,29.1,6,OWN,0
62,106300.0,1000.0,36,601.0,2,1,1,0.9,18,RENT,0
46,81300.0,20300.0,36,631.0,3,1,0,25.0,19,MORTGAGE,0
69,71100.0,29400.0,24,679.0,4,2,0,41.4,8,RENT,0
40,42400.0,24200.0,48,771.0,5,0,0,57.1,25,OTHER,0
36,44100.0,20400.0,48,676.0,7,0,0,46.3,7,MORTGAGE,0
55,27500.0,16200.0,48,677.0,3,0,0,58.9,11,MORTGAGE,1
37,33300.0,19400.0,48,728.0,4,0,1,58.3,14,OWN,0
27,57800.0,23000.0,36,721.0,1,0,0,39.8,19,RENT,0
55,100000.0,29700.0,36,617.0,1,0,0,29.7,5,OWN,0
41,63700.0,23500.0,36,665.0,5,0,0,36.9,9,RENT,0
63,27100.0,10700.0,48,707.0,2,0,0,39.5,4,MORTGAGE,1
49,24400.0,21700.0,36,548.0,4,0,0,88.9,9,OWN,0
60,67500.0,3200.0,36,670.0,3,0,0,4.7,17,MORTGAGE,0
48,56000.0,16000.0,24,655.0,1,1,1,28.6,17,OWN,0
26,73900.0,7400.0,36,740.0,2,1,0,10.0,3,MORTGAGE,0
71,69200.0,21600.0,36,624.0,1,0,0,31.2,2,RENT,1
18,89300.0,1000.0,60,775.0,0,0,0,1.1,7,MORTGAGE,0
74,27500.0,14900.0,48,615.0,4,0,1,54.2,18,RENT,0
56,48600.0,12900.0,60,820.0,3,0,0,26.5,14,MORTGAGE,1
32,18500.0,18600.0,24,674.0,3,0,1,100.5,14,MORTGAGE,0
18,95400.0,18500.0,48,658.0,3,0,1,19.4,18,MORTGAGE,0
20,74200.0,16500.0,36,753.0,4,0,1,22.2,15,MORTGAGE,0
29,52000.0,15300.0,36,697.0,5,0,0,29.4,7,OTHER,0
59,67700.0,14600.0,36,759.0,3,0,0,21.6,17,MORTGAGE,0
68,61600.0,1000.0,36,685.0,5,0,0,1.6,9,RENT,0
50,87900.0,30900.0,48,654.0,2,0,0,35.2,19,RENT,0
33,57100.0,20000.0,48,644.0,3,1,0,35.0,11,MORTGAGE,0
71,67300.0,14300.0,36,850.0,3,0,0,21.2,3,RENT,0
26,36000.0,29500.0,60,671.0,1,0,0,81.9,18,RENT,0
41,90900.0,10200.0,36,636.0,2,0,0,11.2,5,RENT,0
69,78900.0,17600.0,36,722.0,4,0,0,22.3,19,OWN,0
56,45100.0,18500.0,60,682.0,6,0,1,41.0,14,RENT,0
72,84700.0,1000.0,48,699.0,6,1,0,1.2,16,OTHER,0
64,75900.0,20000.0,48,736.0,1,0,0,26.4,18,OWN,0
20,50700.0,13100.0,36,696.0,2,0,1,25.8,4,OWN,0
35,71600.0,14500.0,60,828.0,3,0,0,20.3,12,MORTGAGE,0
20,68500.0,16900.0,60,807.0,3,0,0,24.7,6,MORTGAGE,0
